Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:22:40 a.m.:39,FadeQuad,30,5.822516,0.01499119,0.9572983,3.565842,3.82869,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:76,FadeQuad,30,5.822516,0.01499119,0.9572983,3.557098,3.777161,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:115,FadeQuad,30,5.822516,0.03038151,0.9375455,3.523895,3.865936,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:151,FadeQuad,30,5.817411,0.03038151,0.9375455,3.59024,3.875778,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:184,FadeQuad,30,5.812306,0.03038151,0.9375455,3.576523,3.923889,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:225,FadeQuad,30,5.79699,0.05272492,0.9359352,3.579269,3.859299,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:281,FadeQuad,30,5.79699,0.05272492,0.9359352,3.495361,3.792908,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:315,FadeQuad,30,5.791885,0.05272492,0.9359352,3.585068,3.908096,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:349,FadeQuad,30,5.78678,0.06449373,0.9476227,3.617783,3.837494,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:398,FadeQuad,30,5.791885,0.06449373,0.9476227,3.698044,3.907959,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:417,FadeQuad,30,5.791885,0.06449373,0.9476227,3.574738,3.799835,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
