Timestamp,Condition,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 1:15:09 p.m.:425,CaliberationScene,30,0.07792208,0.4822755,0.3365633,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:446,CaliberationScene,30,0.07792208,0.4822755,0.3365633,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:467,CaliberationScene,30,0.07836608,0.4822755,0.3365633,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:488,CaliberationScene,30,0.07836608,0.4822755,0.3365633,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:517,CaliberationScene,30,0.07836608,0.3828806,0.3464507,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:537,CaliberationScene,30,0.07881008,0.3828806,0.3464507,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:561,CaliberationScene,30,0.07836608,0.3828806,0.3464507,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:584,CaliberationScene,30,0.07792208,0.3828806,0.3464507,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:604,CaliberationScene,30,0.07836608,0.3828806,0.3464507,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:624,CaliberationScene,30,0.07836608,0.3648899,0.2819386,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:644,CaliberationScene,30,0.07836608,0.3648899,0.2819386,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:684,CaliberationScene,30,0.07836608,0.3648899,0.2819386,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:704,CaliberationScene,30,0.07836608,0.3648899,0.2819386,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:724,CaliberationScene,30,0.07836608,0.3648899,0.2819386,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:744,CaliberationScene,30,0.07836608,0.4752031,0.1894789,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:767,CaliberationScene,30,0.07881008,0.4752031,0.1894789,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:789,CaliberationScene,30,0.07836608,0.4752031,0.1894789,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:817,CaliberationScene,30,0.07836608,0.4752031,0.1894789,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:847,CaliberationScene,30,0.07836608,0.4752031,0.1894789,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:868,CaliberationScene,30,0.07836608,0.5642755,0.247517,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:889,CaliberationScene,30,0.07836608,0.5642755,0.247517,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:910,CaliberationScene,30,0.07836608,0.5642755,0.247517,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:939,CaliberationScene,30,0.07836608,0.5642755,0.247517,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:959,CaliberationScene,30,0.07836608,0.5642755,0.247517,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:09 p.m.:980,CaliberationScene,30,0.07836608,0.51704,0.4956094,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:11,CaliberationScene,30,0.07836608,0.51704,0.4956094,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:31,CaliberationScene,30,0.07836608,0.51704,0.4956094,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:53,CaliberationScene,30,0.07836608,0.51704,0.4956094,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:83,CaliberationScene,30,0.07836608,0.51704,0.4956094,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:102,CaliberationScene,30,0.07881008,0.3730238,0.6406373,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:123,CaliberationScene,30,0.07881008,0.3730238,0.6406373,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:142,CaliberationScene,30,0.07836608,0.3730238,0.6406373,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:173,CaliberationScene,30,0.07836608,0.3730238,0.6406373,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:197,CaliberationScene,30,0.07836608,0.3730238,0.6406373,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:224,CaliberationScene,30,0.07881008,0.2819886,0.5493105,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:243,CaliberationScene,30,0.07836608,0.2819886,0.5493105,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:263,CaliberationScene,30,0.07881008,0.2819886,0.5493105,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:283,CaliberationScene,30,0.07836608,0.2819886,0.5493105,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:303,CaliberationScene,30,0.07836608,0.2819886,0.5493105,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:341,CaliberationScene,30,0.07881008,0.270761,0.4031021,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:361,CaliberationScene,30,0.07836608,0.270761,0.4031021,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:380,CaliberationScene,30,0.07881008,0.270761,0.4031021,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:402,CaliberationScene,30,0.07881008,0.270761,0.4031021,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:425,CaliberationScene,30,0.07881008,0.270761,0.4031021,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:446,CaliberationScene,30,0.07881008,0.2599722,0.428912,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:466,CaliberationScene,30,0.07881008,0.2599722,0.428912,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:506,CaliberationScene,30,0.07881008,0.2599722,0.428912,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:528,CaliberationScene,30,0.07881008,0.2599722,0.428912,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:551,CaliberationScene,30,0.07881008,0.2242639,0.5396453,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:570,CaliberationScene,30,0.07881008,0.2242639,0.5396453,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:590,CaliberationScene,30,0.07881008,0.2242639,0.5396453,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:613,CaliberationScene,30,0.07836608,0.2242639,0.5396453,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:644,CaliberationScene,30,0.07836608,0.2242639,0.5396453,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:674,CaliberationScene,30,0.07836608,0.1763252,0.5538065,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:694,CaliberationScene,30,0.07836608,0.1763252,0.5538065,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:717,CaliberationScene,30,0.07792208,0.1763252,0.5538065,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:739,CaliberationScene,30,0.07836608,0.1763252,0.5538065,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:766,CaliberationScene,30,0.07836608,0.201501,0.400534,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:787,CaliberationScene,30,0.07881008,0.201501,0.400534,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:810,CaliberationScene,30,0.07881008,0.201501,0.400534,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:843,CaliberationScene,30,0.07881008,0.201501,0.400534,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:867,CaliberationScene,30,0.07881008,0.201501,0.400534,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:895,CaliberationScene,30,0.07881008,0.3094499,0.2461521,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:914,CaliberationScene,30,0.07881008,0.3094499,0.2461521,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,Medium 0,
20/07/2022 1:15:10 p.m.:936,CaliberationScene,30,0.07881008,0.3094499,0.2461521,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:957,CaliberationScene,30,0.07881008,0.3094499,0.2461521,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:10 p.m.:977,CaliberationScene,30,0.07881008,0.3094499,0.2461521,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:14,CaliberationScene,30,0.07881008,0.3278845,0.2730383,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:41,CaliberationScene,30,0.07881008,0.3278845,0.2730383,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:62,CaliberationScene,30,0.07881008,0.3278845,0.2730383,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:84,CaliberationScene,30,0.07881008,0.3278845,0.2730383,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:103,CaliberationScene,30,0.07881008,0.2882633,0.2844612,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:122,CaliberationScene,30,0.07925408,0.2882633,0.2844612,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:145,CaliberationScene,30,0.07925408,0.2882633,0.2844612,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:184,CaliberationScene,30,0.07881008,0.2882633,0.2844612,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:203,CaliberationScene,30,0.07881008,0.2882633,0.2844612,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:224,CaliberationScene,30,0.07881008,0.2396959,0.1753134,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:244,CaliberationScene,30,0.07925408,0.2396959,0.1753134,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:264,CaliberationScene,30,0.07881008,0.2396959,0.1753134,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:290,CaliberationScene,30,0.07881008,0.2396959,0.1753134,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:320,CaliberationScene,30,0.07925408,0.2396959,0.1753134,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:352,CaliberationScene,30,0.07881008,0.2370973,0.0574467,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:374,CaliberationScene,30,0.07881008,0.2370973,0.0574467,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:396,CaliberationScene,30,0.07925408,0.2370973,0.0574467,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:416,CaliberationScene,30,0.07881008,0.2370973,0.0574467,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:436,CaliberationScene,30,0.07881008,0.2283812,0.02353017,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:465,CaliberationScene,30,0.07881008,0.2283812,0.02353017,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:485,CaliberationScene,30,0.07881008,0.2283812,0.02353017,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:519,CaliberationScene,30,0.07881008,0.2283812,0.02353017,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:540,CaliberationScene,30,0.07881008,0.2283812,0.02353017,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:569,CaliberationScene,30,0.07881008,0.1773382,0.05756696,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:592,CaliberationScene,30,0.07881008,0.1773382,0.05756696,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:615,CaliberationScene,30,0.07925408,0.1773382,0.05756696,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:642,CaliberationScene,30,0.07881008,0.1773382,0.05756696,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:674,CaliberationScene,30,0.07881008,0.1773382,0.05756696,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:696,CaliberationScene,30,0.07881008,0.1147102,0.02723291,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:718,CaliberationScene,30,0.07881008,0.1147102,0.02723291,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:743,CaliberationScene,30,0.07881008,0.1147102,0.02723291,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:767,CaliberationScene,30,0.07881008,0.1147102,0.02723291,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:788,CaliberationScene,30,0.07881008,0.1018188,0.0111546,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:809,CaliberationScene,30,0.07881008,0.1018188,0.0111546,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:840,CaliberationScene,30,0.07881008,0.1018188,0.0111546,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:860,CaliberationScene,30,0.07925408,0.1018188,0.0111546,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:888,CaliberationScene,30,0.07881008,0.1018188,0.0111546,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:908,CaliberationScene,30,0.07881008,0.177247,0.003655139,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:930,CaliberationScene,30,0.07881008,0.177247,0.003655139,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:951,CaliberationScene,30,0.07881008,0.177247,0.003655139,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:11 p.m.:970,CaliberationScene,30,0.07881008,0.177247,0.003655139,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:12 p.m.:12,CaliberationScene,30,0.07881008,0.177247,0.003655139,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:12 p.m.:31,CaliberationScene,30,0.07881008,0.311352,0.001197716,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:12 p.m.:54,CaliberationScene,30,0.07925408,0.311352,0.001197716,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:12 p.m.:77,CaliberationScene,30,0.07881008,0.311352,0.001197716,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:12 p.m.:98,CaliberationScene,30,0.07881008,0.311352,0.001197716,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:15:12 p.m.:119,CaliberationScene,30,0.07881008,0.3665552,0.0004905845,-1,4.068817,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
