TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 5:50:45 a.m.:129,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:150,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:174,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:200,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:217,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:239,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:262,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:285,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:307,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:334,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:358,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:382,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:397,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:413,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:429,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:444,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:459,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:474,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:490,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:516,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:531,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:546,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:561,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:579,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:594,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:612,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:628,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:653,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:671,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:694,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:710,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:725,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:741,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:758,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:797,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:823,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:846,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:868,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:891,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:917,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:949,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:971,77,0,0,0,0,,
15/07/2022 5:50:45 a.m.:992,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:18,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:42,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:76,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:98,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:122,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:145,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:169,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:195,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:228,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:254,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:277,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:304,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:332,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:350,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:376,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:391,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:406,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:427,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:450,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:472,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:494,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:522,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:539,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:560,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:583,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:604,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:628,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:657,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:673,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:693,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:716,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:739,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:762,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:786,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:813,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:830,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:851,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:871,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:893,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:916,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:941,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:967,77,0,0,0,0,,
15/07/2022 5:50:46 a.m.:984,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:6,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:26,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:49,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:71,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:86,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:113,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:128,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:144,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:159,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:177,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:193,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:209,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:224,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:242,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:265,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:279,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:295,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:310,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:325,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:341,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:356,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:371,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:387,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:412,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:428,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:450,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:472,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:494,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:517,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:542,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:563,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:584,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:605,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:627,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:650,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:671,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:693,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:723,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:738,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:760,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:783,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:805,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:828,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:858,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:872,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:894,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:915,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:939,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:962,77,0,0,0,0,,
15/07/2022 5:50:47 a.m.:983,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:10,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:40,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:58,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:77,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:96,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:117,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:139,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:160,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:188,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:204,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:227,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:249,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:272,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:293,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:319,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:342,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:367,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:395,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:411,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:429,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:449,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:472,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:494,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:519,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:544,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:561,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:582,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:605,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:627,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:649,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:676,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:693,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:715,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:737,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:760,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:782,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:813,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:829,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:848,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:870,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:892,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:914,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:947,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:963,77,0,0,0,0,,
15/07/2022 5:50:48 a.m.:982,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:5,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:26,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:50,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:76,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:92,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:115,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:138,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:152,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:166,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:180,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:197,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:218,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:235,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:253,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:270,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:284,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:300,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:316,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:333,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:352,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:376,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:393,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:409,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:424,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:439,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:454,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:468,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:482,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:498,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:522,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:536,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:551,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:565,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:579,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:595,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:610,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:625,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:643,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:666,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:682,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:697,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:713,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:728,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:743,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:758,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:772,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:790,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:811,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:827,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:847,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:871,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:892,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:914,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:939,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:966,77,0,0,0,0,,
15/07/2022 5:50:49 a.m.:982,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:5,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:27,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:48,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:70,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:102,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:117,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:137,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:158,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:180,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:203,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:231,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:249,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:270,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:292,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:315,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:336,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:364,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:381,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:403,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:426,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:448,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:469,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:501,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:516,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:538,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:560,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:575,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:591,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:606,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:623,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:647,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:662,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:678,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:692,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:707,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:722,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:737,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:752,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:771,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:792,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:809,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:826,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:841,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:856,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:873,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:889,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:904,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:923,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:945,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:960,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:976,77,0,0,0,0,,
15/07/2022 5:50:50 a.m.:991,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:7,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:21,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:36,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:51,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:67,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:88,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:103,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:120,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:135,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:150,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:165,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:179,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:194,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:214,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:232,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:254,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:276,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:291,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:313,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:336,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:358,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:381,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:409,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:425,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:447,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:469,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:493,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:514,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:542,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:558,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:581,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:602,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:624,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:647,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:675,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:693,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:714,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:736,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:758,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:781,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:809,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:826,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:847,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:869,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:891,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:914,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:942,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:956,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:971,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:984,77,0,0,0,0,,
15/07/2022 5:50:51 a.m.:999,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:16,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:31,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:45,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:61,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:83,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:99,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:116,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:132,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:148,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:163,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:177,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:193,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:209,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:230,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:246,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:261,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:276,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:292,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:315,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:337,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:359,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:388,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:405,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:425,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:447,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:469,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:491,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:516,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:542,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:558,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:580,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:603,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:626,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:647,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:675,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:691,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:715,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:735,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:757,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:780,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:808,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:826,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:847,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:869,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:891,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:913,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:943,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:958,77,0,0,0,0,,
15/07/2022 5:50:52 a.m.:980,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:2,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:24,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:46,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:64,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:86,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:101,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:118,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:135,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:152,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:167,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:182,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:197,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:213,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:235,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:250,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:264,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:280,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:296,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:311,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:326,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:341,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:359,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:380,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:395,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:409,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:426,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:440,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:455,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:469,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:484,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:501,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:522,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:537,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:553,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:566,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:582,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:595,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:609,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:624,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:643,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:669,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:684,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:699,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:714,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:731,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:745,77,0,0,0,0,,
15/07/2022 5:50:53 a.m.:759,77,0,0,0,0,,
