TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 8:20:58 a.m.:117,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:140,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:163,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:186,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:205,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:224,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:243,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:261,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:280,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:304,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:324,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:342,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:362,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:387,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:410,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:443,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:460,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:478,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:497,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:519,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:543,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:562,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:593,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:619,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:640,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:658,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:675,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:696,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:721,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:743,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:764,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:784,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:807,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:828,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:851,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:876,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:898,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:917,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:939,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:961,77,0,0,0,0,,
15/07/2022 8:20:58 a.m.:984,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:11,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:31,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:50,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:72,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:94,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:117,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:147,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:164,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:183,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:205,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:227,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:250,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:276,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:296,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:316,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:338,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:362,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:383,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:405,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:432,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:451,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:469,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:486,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:505,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:524,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:541,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:566,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:588,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:612,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:631,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:649,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:666,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:683,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:701,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:719,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:743,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:765,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:784,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:806,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:827,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:849,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:872,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:896,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:919,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:938,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:962,77,0,0,0,0,,
15/07/2022 8:20:59 a.m.:983,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:6,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:31,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:56,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:88,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:114,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:132,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:156,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:177,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:205,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:223,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:242,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:259,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:281,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:302,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:324,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:344,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:362,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:384,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:407,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:441,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:470,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:486,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:502,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:529,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:548,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:567,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:596,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:614,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:632,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:649,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:672,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:694,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:724,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:754,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:774,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:791,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:812,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:832,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:852,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:878,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:908,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:934,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:951,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:968,77,0,0,0,0,,
15/07/2022 8:21:00 a.m.:986,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:10,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:29,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:49,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:71,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:94,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:115,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:148,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:166,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:182,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:204,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:227,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:249,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:274,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:299,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:315,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:337,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:360,77,0,0,0,0,,
15/07/2022 8:21:01 a.m.:387,77,0,0,0,0,,
15/07/2022 8:21:04 a.m.:110,77,0,0,0,0,,
