TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 8:12:03 a.m.:714,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:733,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:752,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:773,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:794,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:816,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:839,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:869,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:887,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:913,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:939,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:965,77.34,14.2,0,0,0,,
15/07/2022 8:12:03 a.m.:984,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:8,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:29,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:46,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:62,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:82,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:104,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:137,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:160,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:186,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:204,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:222,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:240,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:260,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:282,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:308,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:329,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:349,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:371,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:393,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:415,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:440,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:459,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:481,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:504,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:526,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:548,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:578,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:595,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:616,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:639,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:661,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:684,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:713,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:734,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:752,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:770,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:792,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:815,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:837,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:866,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:882,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:904,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:927,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:949,77.34,14.2,0,0,0,,
15/07/2022 8:12:04 a.m.:970,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:0,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:17,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:37,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:59,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:81,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:104,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:133,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:151,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:169,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:192,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:214,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:236,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:262,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:284,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:303,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:325,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:347,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:375,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:412,77.34,14.2,0,0,0,,
15/07/2022 8:12:05 a.m.:476,77.34,14.2,0,0,0,,
