Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,
19/07/2022 5:46:43 p.m.:218,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:236,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:255,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:278,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:298,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:319,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:349,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:368,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:390,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:410,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:431,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:454,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:479,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:501,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:520,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:539,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:559,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:581,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:608,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:626,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:645,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:664,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:683,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:703,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:729,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:749,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:769,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:790,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:812,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:831,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:861,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:881,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:901,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:923,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:945,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:965,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:43 p.m.:992,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:22,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:46,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:66,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:85,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:103,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:129,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:151,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:170,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:189,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:210,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:234,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:262,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:281,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:301,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:321,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:341,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:366,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:393,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:413,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:433,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:453,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:476,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:501,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:526,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:548,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:568,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:590,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:610,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:632,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:657,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:677,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:700,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:721,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:740,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:759,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:787,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:821,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:841,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:860,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:882,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:910,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:931,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:951,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:44 p.m.:986,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:8,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:35,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:55,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:76,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:99,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:120,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:149,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:169,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:189,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:209,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:229,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:252,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:277,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:298,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:319,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:339,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:362,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:386,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:413,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:446,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:466,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:486,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:505,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:538,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:570,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:591,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:611,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:653,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:675,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:697,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:717,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:737,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:760,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:785,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:805,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:825,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:845,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:865,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:884,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:914,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:933,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:953,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:973,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:45 p.m.:993,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:13,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:39,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:58,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:79,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:99,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:122,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:142,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:169,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:188,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:208,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:231,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:250,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:268,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:295,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:314,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:333,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:352,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:374,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:394,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:416,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:442,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:463,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:484,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:502,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:522,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:545,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:569,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:591,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
19/07/2022 5:46:46 p.m.:609,,77,0,0.9999999,0,0,0,-0.151891827583313,-0.302327543497086,0.174829304218292,0.190150991082191,0.0848612636327744,0.0562110021710396,
